4377504,"350d","0012",13581,16,"10 01 01 04 0d 88 86 03 80 00 18 1a df ef 6b c2 "
4378616,"3f4d","0016",16205,19,"10 05 01 00 0d 88 86 03 b3 33 01 a1 06 01 01 06 05 d2 ec "
4378641,"350e","0012",13582,16,"10 01 03 04 0d 88 86 03 b3 33 18 1a df ef 9b c6 "
4378663,"35f0","0017",13808,27,"10 06 06 04 0d 88 86 03 b3 33 06 00 00 12 64 00 00 00 04 00 00 00 00 ff ff b6 60 "
4378696,"350e","0012",13582,16,"10 01 07 04 0d 88 86 03 b3 33 18 1a df ef 86 f0 "
4378718,"3f4e","0016",16206,19,"10 05 01 00 0d 88 86 03 b3 33 01 a1 06 01 00 06 05 d0 7c "
4378743,"3557","00b3",13655,231,"10 03 19 00 0d 88 86 03 cc cd 00 00 00 aa 36 74 00 01 b7 10 80 01 b7 02 a0 01 3f 61 5f c8 bf 61 5f c8 03 09 3e 81 ac aa be 3e ee c4 be 0b 90 48 bf 70 7d e6 3a 63 77 d6 b8 bb 7e aa 39 28 97 43 ba 36 60 06 b9 97 0c 56 ba 45 64 fa 3a 62 78 32 b8 a8 4d 9b 39 13 b0 21 38 20 e4 b1 b9 88 68 44 39 de 2f 74 b5 66 cc 00 b5 83 50 c0 37 3c 2f c0 3e 81 a9 8a be 3e ec b1 be 0b 93 51 bf 70 7e 45 01 42 41 91 24 42 50 72 cc c2 b8 bb 1c c2 ae 48 5f b8 39 74 c3 ba 43 77 52 b9 9a 71 c1 bc 0f 54 c0 bb df 2c 2b 3b de 55 49 3c 30 3a ae 3c 08 03 d5 3b ec f2 96 bb dc ca 54 bc 31 e8 e0 be 1e cb 40 be 01 50 40 3c ff ab a0 3e 91 72 28 be eb f6 8c 00 00 56 b2 ff ff a9 4e b9 a7 fb 93 ba ad 87 aa 3b 91 c1 59 f1 d9 "
4380849,"350e","0012",13582,16,"10 01 01 04 0d 88 86 04 80 00 18 1a df f0 45 22 "
4381961,"3f4e","0016",16206,19,"10 05 01 00 0d 88 86 04 b3 33 01 a1 06 01 01 06 05 ce 05 "
4381986,"350e","0012",13582,16,"10 01 03 04 0d 88 86 04 b3 33 18 1a df f0 50 7a "
4382008,"35f0","0017",13808,31,"10 06 06 04 0d 88 86 04 b3 33 06 00 00 12 68 00 00 00 08 00 00 00 00 00 00 00 00 ff ff 7d 11 "
4382045,"350f","0012",13583,16,"10 01 07 04 0d 88 86 04 b3 33 18 1a df f0 2f 00 "
4382067,"3f4e","0016",16206,19,"10 05 01 00 0d 88 86 04 b3 33 01 a1 06 01 00 06 05 a7 e0 "
4384199,"350f","0012",13583,16,"10 01 01 04 0d 88 86 05 80 00 18 1a df f1 9f cc "
4384221,"3f4e","0016",16206,19,"10 05 01 00 0d 88 86 05 b3 33 01 a1 06 01 01 06 05 ca 26 "
4384246,"350f","0012",13583,16,"10 01 03 04 0d 88 86 05 b3 33 18 1a df f1 ab 50 "
4384268,"35f0","0017",13808,31,"10 06 06 04 0d 88 86 05 b3 33 06 00 00 12 70 00 00 00 08 00 00 00 00 00 00 00 00 ff ff 92 cc "
4384305,"350f","0012",13583,16,"10 01 07 04 0d 88 86 05 b3 33 18 1a df f1 b6 66 "
4384327,"3f4f","0016",16207,19,"10 05 01 00 0d 88 86 05 b3 33 01 a1 06 01 00 06 05 75 0f "
4385302,"3d13","0063",15635,1089,"10 03 19 00 0d 88 86 05 cc cd 00 00 00 8c 0f a0 02 12 00 05 4f e0 00 00 0f e0 00 00 07 81 81 20 07 80 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0f a0 02 13 00 05 4f e0 00 00 0f e0 00 00 07 81 81 20 07 c0 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0f a0 02 14 00 05 4f e0 00 00 0f e0 00 00 07 81 81 20 08 00 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0f a0 02 15 00 05 4f e0 00 00 0f e0 00 00 07 81 81 20 08 40 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0f a0 02 16 00 05 4f e0 00 00 0f e0 00 00 07 81 81 20 08 80 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0f a0 02 17 00 05 4f e0 00 00 0f e0 00 00 07 81 81 20 08 c0 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0f a0 02 18 00 05 4f e0 00 00 0f e0 00 00 07 81 81 20 09 00 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0f a0 02 19 00 05 4f e0 00 00 0f e0 00 00 07 81 81 20 09 40 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 06 a0 00 03 00 05 00 00 00 00 00 00 00 00 01 01 81 20 09 81 81 20 09 b0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 06 a0 00 03 00 05 00 00 00 00 0f e0 00 00 01 41 81 20 09 c1 81 20 09 f0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 31 8b 00 05 11 33 a0 00 12 12 a8 c0 07 81 81 20 0a 01 81 20 0a 34 80 a8 02 4d 40 00 00 00 40 00 00 00 00 05 a0 31 8e 00 05 11 33 a0 00 12 12 a8 c0 07 81 81 20 0a 41 81 20 0a 70 00 a8 02 4d 40 00 00 00 40 00 00 00 40 05 a0 31 6c 00 05 31 40 8c 00 11 7a 20 00 00 c1 81 20 0a 81 81 20 0a b0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 31 6d 00 05 31 40 8c 00 11 7a 20 00 00 c1 81 20 0a c1 81 20 0a f0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 31 6f 00 05 31 40 8c 00 11 7a 20 00 00 c1 81 20 0b 01 81 20 0b 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 31 70 00 05 31 40 8c 00 11 7a 20 00 00 c1 81 20 0b 41 81 20 0b 62 40 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 31 73 00 05 31 40 8c 00 11 7a 20 00 00 81 81 20 0b 81 81 20 0b b0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 31 71 00 05 31 40 8c 00 11 7a 20 00 00 81 81 20 0b c1 81 20 0b f0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 31 76 00 05 31 40 8c 00 11 7a 20 00 00 81 81 20 0c 01 81 20 0c 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 31 74 00 05 31 40 8c 00 11 7a 20 00 00 81 81 20 0c 41 81 20 0c 70 00 a8 06 c8 40 00 00 00 00 00 00 00 00 06 a0 00 02 00 05 00 00 00 00 00 00 00 00 00 81 81 20 0c 81 81 20 0c b0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 18 a0 00 05 4f e0 00 00 0f e0 00 00 00 c1 81 20 0c c0 00 00 00 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 19 45 00 05 4f e0 00 00 0f e0 00 00 3f c1 81 20 0d 00 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 33 47 01 f4 10 a8 00 00 10 b0 00 00 16 81 81 20 0d 41 81 20 0d 70 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 33 47 01 f4 10 a8 00 00 10 b0 00 00 03 01 81 20 0d 81 81 20 0d b0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 03 a0 00 63 00 05 00 00 00 00 11 8a 30 00 00 41 81 20 0d c1 81 20 0d e2 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0e a0 37 ad 00 05 10 48 00 00 10 b2 00 00 07 81 81 20 0e 01 81 20 0e 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 34 08 00 05 00 00 00 00 10 54 00 00 00 41 81 20 0e 41 81 20 0e 70 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 18 6f 00 05 4f e0 00 00 0f e0 00 00 01 41 81 20 0e 80 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 35 d3 "
4386397,"3557","00b3",13655,150,"10 03 19 00 0d 88 86 05 e6 66 00 00 00 3c 00 00 00 00 3f 6c 85 7f 3e c3 e4 cd 00 00 00 00 3e c3 e4 cd bf 6c 85 7f bf 80 00 00 00 00 00 00 00 00 00 00 3a 81 d9 d8 3f 6d 1c a2 3e c1 06 3a ba 12 08 e9 3e c0 f5 92 bf 6d 1c 45 bf 80 00 86 3a 3c c0 53 3a 47 4e 9c 3a 36 60 06 39 97 0c 56 ba 45 64 fa 3a 42 a4 d5 39 95 1d e8 ba 50 83 05 3a 68 50 58 b8 ab eb 87 39 13 b6 08 bf 51 bd a5 3d f0 6f 69 bf 6d 1b 71 01 01 39 96 5d e5 38 fe cf 2e b9 cc 73 8a 92 0d "
4387543,"3510","0012",13584,16,"10 01 01 04 0d 88 86 06 80 00 18 1a df f2 f9 50 "
4387565,"3f4f","0016",16207,19,"10 05 01 00 0d 88 86 06 b3 33 01 a1 06 01 01 06 05 c6 43 "
4387590,"3510","0012",13584,16,"10 01 03 04 0d 88 86 06 b3 33 18 1a df f2 ec 08 "
4387612,"35f0","0017",13808,27,"10 06 06 04 0d 88 86 06 b3 33 06 00 00 12 78 00 00 00 04 00 10 00 00 bf 30 5c 8b "
4387645,"3510","0012",13584,16,"10 01 07 04 0d 88 86 06 b3 33 18 1a df f2 d0 fa "
4387667,"3f4f","0016",16207,19,"10 05 01 00 0d 88 86 06 b3 33 01 a1 06 01 00 06 05 af a6 "
4390886,"3510","0012",13584,16,"10 01 01 04 0d 88 86 07 80 00 18 1a df f3 60 36 "
4390908,"3f4f","0016",16207,19,"10 05 01 00 0d 88 86 07 b3 33 01 a1 06 01 01 06 05 c2 60 "
4390933,"3511","0012",13585,16,"10 01 03 04 0d 88 86 07 b3 33 18 1a df f3 17 22 "
4390955,"35f1","0017",13809,27,"10 06 06 04 0d 88 86 07 b3 33 06 00 00 12 7c 00 00 00 04 00 28 00 00 5f 78 d5 ac "
4390988,"3511","0012",13585,16,"10 01 07 04 0d 88 86 07 b3 33 18 1a df f3 0a 14 "
4391010,"3f50","0016",16208,19,"10 05 01 00 0d 88 86 07 b3 33 01 a1 06 01 00 06 05 c0 68 "
4391035,"3557","00b3",13655,231,"10 03 19 00 0d 88 86 07 cc cd 00 00 00 aa b4 80 00 06 b6 dc 00 09 b6 9e c0 07 3f 61 7b d0 bf 61 7b d0 03 09 3e 81 f9 27 be 3e af 00 be 0d 35 e2 bf 70 67 5a 3a 62 7a d7 b8 a8 12 7a 39 28 95 38 3a 36 60 06 39 97 0c 56 ba 45 64 fa 3a 64 e5 1a b8 a0 63 4f 39 1e 2e 75 38 27 e9 d5 b9 8e a2 fc 39 db 67 9f b7 29 c6 40 b6 a4 e6 40 35 8a f4 00 3e 81 f9 a3 be 3e b1 cd be 0d 2a 27 bf 70 67 95 01 42 41 93 db 42 50 66 02 c2 b8 c1 e0 c2 ae 43 9e b9 8b b8 9f ba 82 19 4c 38 bd 91 e0 bc 0f 4c 7c bb e7 b0 96 3b e4 9e 85 3c 29 49 6c 3c 08 bc e6 3b ed 22 13 bb db f4 0a bc 31 d7 ae be 1e cb 40 be 01 50 40 3c ff ab a0 3e 91 8b 4a be ed 88 ab 00 00 56 bd ff ff a9 43 bb b7 62 72 bb 84 69 f9 3a 30 ca b1 42 56 "
4391998,"309c","0053",12444,112,"10 03 19 00 0d 88 86 07 e6 66 00 00 00 2a 10 07 00 00 00 3a 00 e7 0a 0b bb 26 32 00 02 1a 00 00 00 00 00 00 00 00 00 43 55 4f 46 bc 78 38 46 c0 81 5f 01 be f6 50 4f 87 00 50 00 7a 40 e7 0a 0b 1a 02 2f 00 00 4a ff ff fb 04 00 a3 13 6c 38 6d 59 60 46 9d 71 6e 46 98 5f 75 01 a7 06 4f f6 50 46 cb 64 c7 f6 50 ff 16 46 99 26 d0 f9 5b 02 34 "
4394223,"3511","0012",13585,16,"10 01 01 04 0d 88 86 08 80 00 18 1a df f4 c9 52 "
4394245,"3f50","0016",16208,19,"10 05 01 00 0d 88 86 08 b3 33 01 a1 06 01 01 06 05 94 5a "
4394270,"3511","0012",13585,16,"10 01 03 04 0d 88 86 08 b3 33 18 1a df f4 dc 0a "
4394292,"35f1","0017",13809,27,"10 06 06 04 0d 88 86 08 b3 33 06 00 00 12 80 00 00 00 04 00 00 02 01 f7 05 da 5f "
4394325,"3512","0012",13586,16,"10 01 07 04 0d 88 86 08 b3 33 18 1a df f4 24 60 "
4394347,"3f50","0016",16208,19,"10 05 01 00 0d 88 86 08 b3 33 01 a1 06 01 00 06 05 fd bf "
4395336,"3d14","0063",15636,1089,"10 03 19 00 0d 88 86 08 cc cd 00 00 00 8d 0b a0 18 6f 00 05 4f e0 00 00 0f e0 00 00 01 41 81 20 0e c0 00 00 00 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 18 70 00 05 4f e0 00 00 0f e0 00 00 01 41 81 20 0f 00 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 00 85 00 05 11 60 80 00 12 12 a8 c0 00 c1 81 20 0f 41 81 20 0f 70 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 24 bc 00 05 40 00 00 00 10 bb 80 00 01 41 81 20 0f 80 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 24 bc 00 05 40 00 00 00 10 bb 80 00 01 41 81 20 0f c0 00 00 00 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 29 d0 00 05 40 00 00 00 10 bb 80 00 01 41 81 20 10 00 00 00 00 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 29 d0 00 05 40 00 00 00 10 bb 80 00 01 41 81 20 10 40 00 00 00 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 01 e3 00 05 40 00 00 00 0f e0 00 00 07 81 81 20 10 80 00 00 00 30 01 68 0c e0 80 00 00 00 40 00 00 00 40 0b a0 01 e4 00 05 40 00 00 00 0f e0 00 00 07 c1 81 20 10 c0 00 00 00 30 01 68 0c e0 c0 00 00 00 40 00 00 00 40 0b a0 01 e5 00 05 40 00 00 00 0f e0 00 00 08 01 81 20 11 00 00 00 00 30 01 68 0c e1 00 00 00 00 40 00 00 00 40 0b a0 01 e6 00 05 40 00 00 00 0f e0 00 00 08 41 81 20 11 40 00 00 00 30 01 68 0c e1 40 00 00 00 40 00 00 00 40 0b a0 16 18 00 05 2f 40 c4 9b cf 40 c4 9b c7 81 81 20 11 81 81 20 11 b0 01 68 0c e0 80 00 00 00 40 00 00 00 40 0b a0 16 19 00 05 2f 40 c4 9b cf 40 c4 9b c7 c1 81 20 11 c1 81 20 11 f0 01 68 0c e0 c0 00 00 00 40 00 00 00 40 0b a0 16 1a 00 05 2f 40 c4 9b cf 40 c4 9b c8 01 81 20 12 01 81 20 12 30 01 68 0c e1 00 00 00 00 40 00 00 00 40 0b a0 16 1b 00 05 2f 40 c4 9b cf 40 c4 9b c8 41 81 20 12 41 81 20 12 70 01 68 0c e1 40 00 00 00 40 00 00 00 40 05 a0 1b 33 00 05 11 0b 10 00 11 c6 ea 80 07 81 81 20 12 81 81 20 12 b0 01 68 0c e0 80 00 00 00 40 00 00 00 40 05 a0 1b 3d 00 05 11 0b 10 00 11 c6 ea 80 07 81 81 20 12 c1 81 20 12 f0 01 68 0c e0 c0 00 00 00 40 00 00 00 40 05 a0 1b 47 00 05 11 0b 10 00 11 c6 ea 80 07 81 81 20 13 01 81 20 13 30 01 68 0c e1 00 00 00 00 40 00 00 00 40 05 a0 1b 51 00 05 11 0b 10 00 11 c6 ea 80 07 81 81 20 13 41 81 20 13 70 01 68 0c e1 40 00 00 00 40 00 00 00 40 0b a0 10 b7 00 05 30 da 53 33 50 da 53 33 40 c1 81 20 13 81 81 20 13 b0 01 68 0c e0 80 00 00 00 40 00 00 00 40 0b a0 10 b8 00 05 30 da 53 33 50 da 53 33 40 c1 81 20 13 c1 81 20 13 f0 01 68 0c e0 c0 00 00 00 40 00 00 00 40 0b a0 10 b9 00 05 30 da 53 33 50 da 53 33 40 c1 81 20 14 01 81 20 14 30 01 68 0c e1 00 00 00 00 40 00 00 00 40 0b a0 10 ba 00 05 30 da 53 33 50 da 53 33 40 c1 81 20 14 41 81 20 14 70 01 68 0c e1 40 00 00 00 40 00 00 00 40 02 a0 1b 1d 00 05 4f e0 00 00 0f e0 00 00 03 c1 81 20 14 80 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 02 a0 1b 2c 00 05 4f e0 00 00 0f e0 00 00 03 c1 81 20 14 c0 00 00 00 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 24 54 00 05 11 33 48 00 11 44 d4 00 00 c1 81 20 15 01 81 20 15 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 24 55 00 05 11 33 48 00 11 44 d4 00 00 c1 81 20 15 41 81 20 15 62 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 01 f1 00 05 2f 35 3f 7d 0f 35 3f 7d 00 c1 81 20 15 81 81 20 15 b0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 01 f2 00 05 2f 35 3f 7d 0f 35 3f 7d 00 c1 81 20 15 c1 81 20 15 f0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 de 2d "
4396431,"309c","0053",12444,124,"10 03 19 00 0d 88 86 08 e6 66 00 00 00 29 d4 c9 f6 d9 45 db ab 8e 00 01 82 a2 f6 c4 45 db ab 8e 00 01 b5 5d f6 bd 45 c3 dc 4e 00 00 2b f1 f6 ed 45 ca 05 c1 00 00 00 96 00 77 00 78 00 af 01 01 00 00 00 01 00 01 00 00 00 00 10 10 10 10 10 00 10 00 00 49 00 3a 00 39 00 53 00 02 00 7a 00 22 00 16 1d f2 1d ec 16 51 16 51 00 98 00 79 00 76 00 ae d4 c9 82 a2 b5 5d 2b f1 86 d7 "
4397579,"3512","0012",13586,16,"10 01 01 04 0d 88 86 09 80 00 18 1a df f5 94 ac "
4397601,"3f50","0016",16208,19,"10 05 01 00 0d 88 86 09 b3 33 01 a1 06 01 01 06 05 90 79 "
4397626,"3512","0012",13586,16,"10 01 03 04 0d 88 86 09 b3 33 18 1a df f5 a0 30 "
4397648,"35f1","0017",13809,27,"10 06 06 04 0d 88 86 09 b3 33 06 00 00 12 84 00 00 00 04 00 10 00 00 bf 30 2a 04 "
4397681,"3512","0012",13586,16,"10 01 07 04 0d 88 86 09 b3 33 18 1a df f5 bd 06 "
4397703,"3f51","0016",16209,19,"10 05 01 00 0d 88 86 09 b3 33 01 a1 06 01 00 06 05 2f 50 "
4398692,"351a","0018",13594,133,"10 03 1a 00 0d 88 86 0a 00 00 00 00 00 81 12 11 00 11 03 4d d4 ba 01 77 2e a9 00 ed 00 cb 00 f5 00 02 00 00 11 25 00 00 00 ed 00 fc 00 9b 00 fa 00 07 00 59 00 e7 00 7f 00 fd 00 01 01 10 00 00 24 c0 00 00 00 00 00 00 a5 a5 a5 a5 a5 a5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 20 11 06 09 85 eb 90 00 00 00 00 00 00 00 00 00 00 03 4d d4 ba af 22 "
4400924,"3513","0012",13587,16,"10 01 01 04 0d 88 86 0a 80 00 18 1a df f6 2f 27 "
4400946,"3f51","0016",16209,19,"10 05 01 00 0d 88 86 0a b3 33 01 a1 06 01 01 06 05 9c 1c "
4400971,"3513","0012",13587,16,"10 01 03 04 0d 88 86 0a b3 33 18 1a df f6 3a 7f "
4400993,"35f1","0017",13809,31,"10 06 06 04 0d 88 86 0a b3 33 06 00 00 12 88 00 00 00 08 00 00 00 00 00 00 00 00 ff ff 7b f9 "
4401030,"3513","0012",13587,16,"10 01 07 04 0d 88 86 0a b3 33 18 1a df f6 06 8d "
4401052,"3f51","0016",16209,19,"10 05 01 00 0d 88 86 0a b3 33 01 a1 06 01 00 06 05 f5 f9 "
4404257,"3513","0012",13587,16,"10 01 01 04 0d 88 86 0b 80 00 18 1a df f7 b6 41 "
4404279,"3f51","0016",16209,19,"10 05 01 00 0d 88 86 0b b3 33 01 a1 06 01 01 06 05 98 3f "
4404304,"3514","0012",13588,16,"10 01 03 04 0d 88 86 0b b3 33 18 1a df f7 58 44 "
4404326,"35f2","0017",13810,27,"10 06 06 04 0d 88 86 0b b3 33 06 00 00 12 90 00 00 00 04 00 00 00 00 ff ff 10 f1 "
4404359,"3514","0012",13588,16,"10 01 07 04 0d 88 86 0b b3 33 18 1a df f7 45 72 "
4404381,"3f52","0016",16210,19,"10 05 01 00 0d 88 86 0b b3 33 01 a1 06 01 00 06 05 9a af "
4404406,"3558","00b3",13656,231,"10 03 19 00 0d 88 86 0b cc cd 00 00 00 aa b4 80 00 00 b6 89 00 00 b5 d7 00 00 3f 61 98 29 bf 61 98 29 03 09 3e 82 47 56 be 3e 6d bc be 0e e5 79 bf 70 50 10 3a 5d 9f b0 b8 b7 e0 d5 39 28 91 59 3a 36 60 06 39 97 0c 56 ba 45 64 fa 3a 5d 9b b7 b8 b8 16 47 39 28 a5 0f 38 1e f0 c7 b9 93 1c d6 39 da 89 c2 37 94 3b 40 36 d0 a9 40 b7 18 f9 60 3e 82 44 40 be 3e 6f 9d be 0e d5 aa bf 70 50 ef 01 42 41 70 c0 42 50 65 eb c2 b8 c6 ac c2 ae 3c a8 b9 90 1c e0 ba 39 3b 96 39 13 76 26 bc 10 15 61 bb ec 36 44 3b e2 40 a5 3c 2a 25 86 3c 0b 66 2c 3b ed 04 36 bb db 96 bd bc 31 82 f8 be 1e cb 40 be 01 50 40 3c ff ab a0 3e 91 8b 4a be ef 33 ed 00 00 56 c8 ff ff a9 38 3c 20 a9 1d 3b 80 4e 16 bb 48 06 bc 81 e0 "
4404643,"3d14","0063",15636,1089,"10 03 19 00 0d 88 86 0b cc cd 00 00 00 8e 0b a0 01 f3 00 05 2f 35 3f 7d 0f 35 3f 7d 00 c1 81 20 16 01 81 20 16 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 06 1d 00 05 2f e0 7a e1 6f df 0a 3d ad 01 81 20 16 41 81 20 16 62 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 10 c1 00 05 2f 03 a2 9c 8f 03 a2 9c 80 c1 81 20 16 81 81 20 16 b0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 10 c2 00 05 2f 03 a2 9c 8f 03 a2 9c 80 c1 81 20 16 c1 81 20 16 f0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 10 c3 00 05 2f 03 a2 9c 8f 03 a2 9c 80 c1 81 20 17 01 81 20 17 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 10 5b 00 05 2e ca 99 30 ce e4 0b 78 00 c1 81 20 17 41 81 20 17 62 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 10 5c 00 05 2e ca 99 30 ce ca 99 30 c0 c1 81 20 17 81 81 20 17 a2 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 10 5d 00 05 2e ca 99 30 ce ca 99 30 c0 c1 81 20 17 c1 81 20 17 e2 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 05 36 00 05 2f 22 d0 e5 8f 22 d0 e5 82 81 81 20 18 01 81 20 18 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 05 37 00 05 2f 22 d0 e5 8f 22 d0 e5 82 81 81 20 18 41 81 20 18 70 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 05 38 00 05 2f 22 d0 e5 8f 22 d0 e5 82 81 81 20 18 81 81 20 18 b0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 00 d1 00 05 4f e0 00 00 0f e0 00 00 0f 01 81 20 18 c0 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 00 d2 00 05 4f e0 00 00 0f e0 00 00 0f 01 81 20 19 00 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 00 d3 00 05 4f e0 00 00 0f e0 00 00 0f 01 81 20 19 40 00 00 00 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 18 a4 00 05 4f e0 00 00 0f e0 00 00 00 41 81 20 19 80 00 00 00 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 01 ad 01 f4 4f e0 00 00 0f e0 00 00 0f c1 81 20 19 c0 00 00 00 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 10 5f 00 05 0f 53 33 33 51 1e 80 00 01 81 81 20 1a 01 81 20 1a 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 00 79 00 05 11 72 a0 00 11 f4 bc 00 00 41 81 20 1a 41 81 20 1a 62 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 10 5f 00 05 31 1e 80 00 0f 31 26 e9 81 81 81 20 1a 81 81 20 1a a2 40 a8 06 c8 40 00 00 00 00 00 00 00 00 05 a0 34 09 00 05 10 40 00 00 11 30 94 00 00 c1 81 20 1a c1 81 20 1a e2 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 18 a7 00 05 31 10 c0 00 11 10 c0 00 00 41 81 20 1b 01 81 20 1b 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 00 79 00 05 11 71 38 00 11 f4 bc 00 00 41 81 20 1b 41 81 20 1b 62 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 18 a8 00 05 10 48 00 00 13 c0 00 00 00 41 81 20 1b 81 81 20 1b a2 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0b a0 18 a3 00 05 00 00 00 00 10 10 00 00 00 41 81 20 1b c1 81 20 1b e2 40 a8 06 c8 40 00 00 00 00 00 00 00 00 0c a0 fe 07 00 05 31 62 60 00 11 62 60 00 00 41 81 20 1c 01 81 20 1c 30 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0c a0 fe 08 00 05 31 62 60 00 11 62 60 00 00 41 81 20 1c 41 81 20 1c 70 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0d a0 00 77 00 05 2f 03 a2 9c 8f 03 a2 9c 80 c1 81 20 1c 81 81 20 1c b0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 0d a0 00 78 00 05 2f 03 a2 9c 8f 03 a2 9c 80 c1 81 20 1c c1 81 20 1c f0 00 a8 06 c8 40 00 00 00 00 00 00 00 00 02 a0 1b 24 01 f4 4f e0 00 00 0f e0 00 00 01 81 81 20 1d 00 00 00 00 22 40 a8 06 c8 40 00 00 00 00 00 00 00 00 1c 0f "
4405750,"375a","0173",14170,232,"10 03 19 00 0d 88 86 0b e6 66 00 00 00 7a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 44 6e df ff 44 6e 94 20 4a 5e 82 80 44 69 18 83 44 6a df bd 44 6b 77 7b 94 77 "
